% # columns="iteration, evaluation, void, void, void, xmean", seed=542054, Mon Mar 28 14:03:40 2022, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
2971 32681 0 0 0 375.1239579912066 102.20127243674257 -31.687616730128028 31.588663660477515 -73.6120400477236 2.898643730561192 -555.7065586833552 897.0221682747214 -57.637854369890455 37.60529766865833 -127.38495116603346 25.038930898354096 -21.65408356038068 15.249735406888705
2972 32692 0 0 0 375.2717119945153 102.20129465771126 -31.690822296636746 31.58544177943233 -73.60906417058887 2.8986744403250073 -556.0216194941942 897.2019862433527 -57.64172587685512 37.60532905690182 -127.38493857840531 25.038958995954598 -21.658029760401853 15.234295115454312
2973 32703 0 0 0 375.607557508346 102.2013759451484 -31.68362299205832 31.592456439389988 -73.61631064938483 2.898756570217738 -556.5180687082975 897.6584324204615 -57.6502961422646 37.60534040932745 -127.3848822611833 25.038973532205155 -21.666357214128812 15.296713536716098
2974 32714 0 0 0 375.70635631671934 102.2014559108188 -31.67842640651312 31.597594448811364 -73.62148332596044 2.8988358636511817 -556.6557756864955 897.8127280273826 -57.65258481364011 37.605336369770896 -127.3848604714599 25.038968442066395 -21.668487363822184 15.3156807186555
2975 32725 0 0 0 375.8932320513937 102.20149480357013 -31.674973155866873 31.601017868454694 -73.6249524823516 2.8988722503225 -556.7048493429936 898.0112124411825 -57.660243643919905 37.60533214132378 -127.38484212698424 25.03896209258766 -21.675770732643745 15.244950129315571
2976 32736 0 0 0 375.8164037351287 102.2015945931193 -31.67664135324562 31.599371015206668 -73.62327732337722 2.8989684626425016 -556.7126895102693 897.937499855155 -57.65360654550524 37.605334360270994 -127.38485220758564 25.03896179660006 -21.6692488708475 15.312203439379191
2977 32747 0 0 0 375.92204534670566 102.20162294623138 -31.674830742709204 31.601001615233432 -73.62501867658318 2.8990026818185948 -556.9456185892907 898.1766488474448 -57.65516806392268 37.6053531327698 -127.38482190123278 25.03898293903704 -21.67099055919158 15.369302487287028
2978 32758 0 0 0 376.03739115431165 102.20138354713458 -31.67505913627553 31.600774917348858 -73.62493767478094 2.8987561909536583 -557.1561323058968 898.3082609170193 -57.66143673890505 37.60536160161296 -127.38480734443051 25.038995084275367 -21.67715535552765 15.374605460103233
2979 32769 0 0 0 376.2637466609464 102.20150485490764 -31.678069427222347 31.597521688341665 -73.62177726902476 2.898883105096437 -557.6005987395554 898.6185098298101 -57.66871330393178 37.605400636846866 -127.38479232996607 25.039040178935718 -21.684283635489397 15.437181322651186
2980 32780 0 0 0 376.2102868105829 102.20124647148732 -31.679626461256028 31.59610923944444 -73.62038753052273 2.898624468398197 -557.3666942102385 898.4684814690448 -57.6626953331079 37.6053976377174 -127.38480758159167 25.039029277353606 -21.67837583878822 15.352306325768694
2981 32791 0 0 0 376.4718562592823 102.20135111960059 -31.67152435105415 31.60408782704278 -73.6285991473276 2.89872165895047 -557.5668996108171 898.8312276309987 -57.6670733645625 37.60540167670473 -127.38475186246458 25.03903410482175 -21.682989663328055 15.344160704033005
2982 32802 0 0 0 376.4464332417147 102.20133030269879 -31.680272139195903 31.595344550758306 -73.61989573417729 2.8987112775506976 -557.6192783154308 898.8150572894815 -57.67023035180994 37.60543239222635 -127.3847766904668 25.039065106163513 -21.685957254249104 15.360717651712804
2983 32813 0 0 0 376.87263879974614 102.20142198109428 -31.68094894024487 31.594324868153713 -73.61909870268055 2.898801347790216 -558.0966048346752 899.3240091052612 -57.683061899535474 37.605478538088164 -127.38472973964517 25.039115715041092 -21.69841602514542 15.29223783997845
2984 32824 0 0 0 377.1364778687585 102.20156006129041 -31.66930193665637 31.605914093345124 -73.63090745944073 2.8989375160170394 -558.2537552458994 899.6981141806644 -57.68889021845191 37.60546978422918 -127.38467437901205 25.03910955940081 -21.70414610403892 15.283778979477468
2985 32835 0 0 0 377.58407170784926 102.20149702695431 -31.66521852189001 31.60972494577771 -73.63504662498852 2.8988776997110994 -558.9915009764927 900.2877759897821 -57.69888418924816 37.60551757145802 -127.38461762947881 25.039148839107064 -21.7141395960498 15.318139063563398
2986 32846 0 0 0 377.6978512058636 102.20147884958092 -31.679350781266276 31.595270482115197 -73.62055852516939 2.898847606002949 -559.2589001499331 900.3641719095572 -57.70453301682628 37.60558228179713 -127.38463443680772 25.03921295738043 -21.71956476795363 15.275788635650708
2987 32857 0 0 0 378.03221298483163 102.20162424863452 -31.662591313341675 31.611827400117892 -73.63727570692274 2.8989893530068644 -559.4816998427953 900.918111070365 -57.70986561351432 37.60556612133347 -127.38455475524083 25.039191394404337 -21.72482468088745 15.33326831670977
2988 32868 0 0 0 378.4909093891525 102.20152073345223 -31.64525044511643 31.6287836194166 -73.6543883089455 2.898887660314317 -560.1086262564709 901.5921565261607 -57.72458300095403 37.60556130571239 -127.38445681939844 25.039187071985243 -21.739271585334606 15.398742927304133
2989 32879 0 0 0 379.17581769454534 102.20153706449028 -31.649144882509358 31.624623497846027 -73.65084611289912 2.8989044518900404 -561.0064036284048 902.4031705339917 -57.7457993794959 37.605649450407945 -127.38439512204828 25.039270276883705 -21.760297506545268 15.322927381833187
2990 32890 0 0 0 379.37183607657937 102.20136441582332 -31.655811575343424 31.617872811544878 -73.64432178344245 2.898724281948672 -561.2250952614265 902.6274388549097 -57.74648530741264 37.60569444037148 -127.38438588789342 25.03931084345111 -21.761252302372764 15.329602783937238
2991 32901 0 0 0 379.8463950477619 102.2013439960404 -31.649487575866733 31.62394143223065 -73.65069409278259 2.8987215500252703 -561.9455272410703 903.2109049845136 -57.75186574562562 37.60572932004047 -127.38432604125353 25.039345533538757 -21.766832477091448 15.329572925449137
2992 32912 0 0 0 380.7922528676596 102.20089687628567 -31.667142821369225 31.60574522127437 -73.63328800267854 2.898287118559625 -563.1212041263507 904.2991575334943 -57.77491994135273 37.605898102184334 -127.3842682669903 25.039508836962874 -21.789796048776925 15.209875699914495
2993 32923 0 0 0 380.7262465214094 102.20090168585652 -31.687091659486395 31.585609854066025 -73.61315944333597 2.8982869714582153 -562.9361512365932 904.2550739417179 -57.782440870221244 37.605969177996414 -127.38431009488691 25.039587867588843 -21.796986644906895 15.163169637084625
2994 32934 0 0 0 381.28132553108674 102.20110240553066 -31.693703995702045 31.57836717889125 -73.60598316106817 2.8984760140691788 -563.7760890791326 904.8875839635981 -57.78904073762097 37.60605230042132 -127.38427041379255 25.039666766319023 -21.803939317057324 15.152812025622813
2995 32945 0 0 0 382.08481527758767 102.20092437078888 -31.6822026291989 31.589637510118095 -73.61803074402906 2.8983102530122453 -564.852211441203 905.8915956356346 -57.7995643400396 37.606091758747525 -127.38415338239912 25.039733756448054 -21.81478918208686 15.20671654416318
2996 32956 0 0 0 382.6554476453885 102.20090064762684 -31.67080515825661 31.60084185787775 -73.62975720287427 2.898287271684854 -565.7113022513698 906.7128178802424 -57.80330428035655 37.60612851578099 -127.38406524784023 25.039760055506562 -21.81853093593959 15.321750852823541
2997 32967 0 0 0 383.3696261801473 102.20113055248726 -31.650611751484146 31.620425698937066 -73.64945244175209 2.898511788787326 -566.5210621348365 907.6735902172068 -57.8314701849663 37.606112502247164 -127.38392805118185 25.039752159610302 -21.84570149421758 15.31353176802367
2998 32978 0 0 0 384.1456051873261 102.2008542035645 -31.65215870703096 31.618288917021857 -73.64773353885708 2.898223672717041 -567.8413045124886 908.5147956692563 -57.846131418203626 37.60619392751521 -127.38384477111069 25.039845031366703 -21.860333947376354 15.309710487534106
2999 32989 0 0 0 384.1472486040032 102.20172980932598 -31.666268266127844 31.604068997876215 -73.6335689222629 2.8990992865897915 -568.0392642783339 908.4865654410086 -57.849732577226064 37.606262796031196 -127.38388282481822 25.03990449665777 -21.864211978148646 15.203520222333047
3000 33000 0 0 0 385.45130792470076 102.2017205844316 -31.648532617636477 31.62134691541602 -73.6519044591961 2.899101632704005 -569.1975936717895 910.2462392353478 -57.86803671052299 37.60635795198164 -127.38371750596058 25.039989353730324 -21.882784060453858 15.08757432351505
3001 33011 0 0 0 386.49598315472775 102.2006796745383 -31.640182758550505 31.628776853846052 -73.6597079552924 2.898057790650338 -570.9438396450798 911.6725149621504 -57.89430831770664 37.6064404497205 -127.38358087209261 25.040078956092835 -21.909504408142034 15.239207070661772
3002 33022 0 0 0 387.5720260847306 102.20137172638867 -31.64349216581652 31.624331053286014 -73.65566732976778 2.8987662434663926 -572.5675526373459 913.1615576576601 -57.9328854964336 37.60657480214382 -127.38345274658352 25.040209967176935 -21.947353015898237 15.25159970524281
3003 33033 0 0 0 387.92547173833754 102.20113771104411 -31.634417019060024 31.633031974580643 -73.66431962485778 2.898522203328914 -572.8311262424056 913.5448074239699 -57.94074397563484 37.60657702126756 -127.38339871321074 25.040209038692847 -21.955553643676254 15.173073848435637
3004 33044 0 0 0 389.1710633336607 102.2016546023302 -31.663363242232425 31.60316621503168 -73.63560764383719 2.8990449020256412 -575.1288024199366 915.036133822951 -57.95299580837224 37.606826180442084 -127.38330336098558 25.04047835191679 -21.967995158171423 15.182982334142299
3005 33055 0 0 0 389.91765701781577 102.20216665506656 -31.611116361709332 31.655214216807902 -73.68818105355274 2.8995392967541345 -575.6729800353373 916.391515110416 -57.95613187145474 37.60673713552497 -127.3830884509865 25.04039911339029 -21.97194399444081 15.468581196728847
3006 33066 0 0 0 392.41422998251704 102.20139615597662 -31.597792584709854 31.666896573988296 -73.7013537741124 2.8987691993155957 -579.0200284699401 919.4088185331782 -58.011040372823146 37.606973396713364 -127.38278790618654 25.040626943931976 -22.026650349713684 15.223407212041637
3007 33077 0 0 0 391.86929165182465 102.2012581854821 -31.57025283071171 31.694911954751866 -73.72889158105966 2.898623768507649 -577.7364042375873 918.8129873974407 -57.999896620025176 37.60680957076041 -127.38278563141677 25.040462059671498 -22.014940367239024 15.20524546407572
3008 33088 0 0 0 395.8366941109698 102.20174178254081 -31.564073173286264 31.698660271984856 -73.7352745586452 2.899103508646237 -583.0498820090764 923.8866688270483 -58.07189553716035 37.607213701736804 -127.38233352430328 25.040888505521657 -22.085935224780112 15.275743162424698
3009 33099 0 0 0 396.59220636585485 102.20095546386574 -31.597551176690377 31.66450659208704 -73.70173171885703 2.8983329687167467 -583.8446291701424 924.661819202989 -58.09366710352483 37.60741492078285 -127.38231068815938 25.041082796645526 -22.108200904787356 15.014992596106845
3010 33110 0 0 0 397.59144103477706 102.20063115168942 -31.57664976770546 31.685338278825043 -73.7234078405963 2.8980141987228785 -584.4685430808161 925.8922953840854 -58.12462676228927 37.6074549650972 -127.382182786244 25.041102510155078 -22.13943972536684 14.756930800023497
3011 33121 0 0 0 398.42115237680804 102.20185362058324 -31.535789891865136 31.725470512079756 -73.76395223457484 2.8992461200614343 -585.7623305620875 927.3361344184805 -58.126053142053415 37.60744029174884 -127.38196763207422 25.04109095149355 -22.141162075931504 14.948564313954108
3012 33132 0 0 0 396.96011606637364 102.20169529225782 -31.56786751979559 31.694200505037802 -73.7316876352083 2.8990789265569044 -583.4266959350138 925.1655518013966 -58.09939489695381 37.60736832484908 -127.38220010792546 25.041003441608538 -22.114023820395566 14.71279886120434
3013 33143 0 0 0 397.51405487898245 102.20156907335877 -31.551193366138357 31.71086539671762 -73.74887667283718 2.8989488436697717 -583.960540560316 925.7800779084296 -58.10498474162788 37.6073791811082 -127.38210238139264 25.04098678921803 -22.119804996528885 14.66485035431154
3014 33154 0 0 0 398.5558080925057 102.20151552653164 -31.58107057515848 31.680152708755138 -73.71871022131208 2.8988832286173056 -585.5964569251281 926.6458387355896 -58.12870993030412 37.60759605500125 -127.38207445256654 25.041187582354492 -22.14366741902514 14.199045249150892
3015 33165 0 0 0 400.20504723962824 102.20208016108164 -31.593651273833192 31.66630351606539 -73.70587812692945 2.8994521815140235 -587.7681697425352 928.5904434150151 -58.16517783102427 37.60783463696235 -127.38191253373712 25.041411821965905 -22.180202583078955 13.930102986649135
3016 33176 0 0 0 399.10297277079803 102.20210827641009 -31.582431619708252 31.67857790758806 -73.71758516620046 2.8994713870438686 -585.7639865753237 927.2683510709616 -58.150758401209146 37.60765547201512 -127.38202576644862 25.041253620465007 -22.166126409100677 13.929131076709984
3017 33187 0 0 0 398.0645954420583 102.20197944301904 -31.57653929677862 31.685605993405204 -73.72431294695508 2.899332083254243 -584.233424175922 925.9779723639103 -58.15092006514485 37.607506389367636 -127.38212141107562 25.041110022034044 -22.165745390039753 13.986799344088606
3018 33198 0 0 0 400.06423259615093 102.20117463291469 -31.55731929769656 31.703096065350824 -73.74240167500224 2.8985142759035214 -586.9904942507636 928.5172246798471 -58.209732132230336 37.60766741703527 -127.38188038422146 25.041258467107625 -22.223946211253807 13.912987716444327
3019 33209 0 0 0 401.47104099974916 102.20126304883205 -31.61022825062256 31.64906392979652 -73.68929093057484 2.898604214921108 -588.9316634883887 929.9675404566656 -58.19743914410619 37.60797952680028 -127.38186174139919 25.04161391438592 -22.211737207386573 13.665722665473018
3020 33220 0 0 0 402.12255793517926 102.20144185146725 -31.65431437523993 31.604496762499515 -73.64553109348064 2.898779035246292 -590.2043382840302 930.7717270971234 -58.21213652288539 37.60821952090668 -127.38187280167175 25.041843888323406 -22.22632504120183 13.588665191185886
3021 33231 0 0 0 402.37645140334826 102.20156038120341 -31.688772753652255 31.569882698344212 -73.6110803899391 2.898885349658855 -589.9989803710978 930.7104104427158 -58.188697165756196 37.60834393587868 -127.38195245535641 25.041994006696882 -22.20358165197638 13.276056535901622
3022 33242 0 0 0 403.1146717391397 102.20109149249664 -31.69656649650875 31.56167668493655 -73.60345129153531 2.898432118719661 -590.7682106059393 931.5849410976236 -58.20546402173702 37.60846107338088 -127.38189163087375 25.042107474983045 -22.219975708531344 13.042839920436998
3023 33253 0 0 0 404.05504023881247 102.20177489157552 -31.664212498662682 31.592922517395763 -73.63485016267181 2.899132651024216 -591.7799576431687 933.067508469104 -58.25899818995294 37.60849078054537 -127.38170139654679 25.042130300469875 -22.273245245760148 13.034860263721624
3024 33264 0 0 0 405.10179681676755 102.20169652897728 -31.616980615544403 31.63922719463576 -73.68133500318483 2.8990670977710753 -593.4329698791938 934.7469541921109 -58.277356702279455 37.60845681119953 -127.38146896998572 25.04209223842476 -22.291836567475322 13.320893929131127
3025 33275 0 0 0 406.6014509757425 102.20137638066092 -31.582858728026896 31.672759293719857 -73.71603786299144 2.8987551749953524 -595.2276930156361 936.4224198329053 -58.31736304622659 37.608498086877404 -127.38119926439168 25.04212234628939 -22.331782483230153 13.041974309524239
3026 33286 0 0 0 406.4047042210135 102.20042185147803 -31.618783483990253 31.63697066237669 -73.6802378928001 2.897773710840591 -594.843559415208 936.0777681166151 -58.309325241332665 37.608589484347874 -127.3813257013084 25.04224228588741 -22.32392227019618 12.77664174855947
3027 33297 0 0 0 408.3097844788106 102.20099805830596 -31.615576297787705 31.638876345494886 -73.68337758162092 2.8983632776008816 -597.6968802815372 938.400899121578 -58.34858760591731 37.608828979242 -127.3811060573509 25.04244452926973 -22.363138625159944 12.649803332653464
3028 33308 0 0 0 407.2730828195658 102.20091252768047 -31.647910151048418 31.607184680180882 -73.65113050438572 2.8982848488790136 -596.2722259289228 936.9441200792782 -58.34730862757229 37.608804641113345 -127.38130414313645 25.04245320947906 -22.361371502310863 12.539719636522022
3029 33319 0 0 0 409.8404716570221 102.20146922074026 -31.580660794881116 31.672876104422233 -73.7180035803209 2.8988475223378685 -598.9338917521904 940.3428487207577 -58.38121346374729 37.60885564156895 -127.3808798992288 25.042497735694447 -22.396098513412383 12.33826739225902
3030 33330 0 0 0 409.1873023938839 102.2025319414877 -31.567882817826153 31.685782690007738 -73.73050273507951 2.8999048943033685 -598.545833736564 939.8176898746148 -58.35299000451741 37.608772045886816 -127.38087254002409 25.04239345964014 -22.367929868600964 12.711197084312591
3031 33341 0 0 0 409.0537860664402 102.20218459711172 -31.583327928698505 31.670657538983445 -73.7154217408743 2.8995557460034833 -597.9434038150233 939.6255899004796 -58.35806400531226 37.60880430168985 -127.38094776751562 25.0424247990466 -22.373847723867254 12.558614890876576
3032 33352 0 0 0 411.54269501236183 102.20162943643233 -31.54634844675746 31.705995230618882 -73.75173306072509 2.8989964128069787 -600.5747123477977 942.7556289809562 -58.438072514792175 37.60893238017349 -127.38061973557951 25.04254521467414 -22.45324020465249 12.382886974489827
3033 33363 0 0 0 412.18288538932217 102.2013153333462 -31.536942055434707 31.715106311598525 -73.76156020165004 2.8986898807977455 -601.5904388316201 943.6984651061531 -58.460557443850476 37.60899449450023 -127.38051254678423 25.042613633740377 -22.47563734542589 12.377291194636625
3034 33374 0 0 0 412.49684269069655 102.20141832581373 -31.579347935609377 31.672197117665704 -73.71882325834979 2.8987835311260595 -602.4414295240082 943.9675609134292 -58.475432426090194 37.60917454672021 -127.38057237511461 25.04279623482495 -22.490417682019785 12.263500382836119
3035 33385 0 0 0 412.8332598262192 102.20127482040057 -31.557437012679582 31.69426045979949 -73.74124190873283 2.898629957863356 -602.3765844876223 944.4247012231701 -58.47307906112279 37.609124365787125 -127.38048325766765 25.042749527143762 -22.48900132834085 12.13761310285997
3036 33396 0 0 0 413.0843987239562 102.20093114440306 -31.59596129138949 31.655840202379242 -73.70352429425084 2.898275479925757 -602.905996901991 944.5326499551347 -58.48163061032623 37.60927444932555 -127.38053358057795 25.042904063286116 -22.49713332234232 12.036768239087165
3037 33407 0 0 0 413.116370383881 102.20089643987083 -31.612314038924932 31.6396781504786 -73.68767478295717 2.8982475269337153 -603.0381718860738 944.5585013146725 -58.472060491699835 37.609337744475155 -127.38057262831128 25.042961744891336 -22.48777764708662 12.101286361337197
3038 33418 0 0 0 411.9589962423438 102.20137249155768 -31.614908113282866 31.637833648021584 -73.68520633248683 2.898734158420357 -602.0673645953902 943.0800497759063 -58.4423107997289 37.60921962696259 -127.38070118216935 25.042857608467514 -22.457766773583984 12.401301481586273
3039 33429 0 0 0 412.83852112991565 102.20169712693362 -31.575970665983426 31.676201655623526 -73.7238138195182 2.899074101133656 -602.9578653350629 944.2920623782844 -58.46491924030058 37.609169214459484 -127.38051518280342 25.04282114478644 -22.479903698282047 12.445586046943276
3040 33440 0 0 0 413.86428595849304 102.20180210124032 -31.57569395718207 31.676104111687156 -73.72434557828078 2.899135731284398 -603.7480407372368 945.4670887612918 -58.49864616303455 37.609264313531696 -127.38043295875751 25.042906800356537 -22.513295975312168 12.163907616564059
3041 33451 0 0 0 413.69176597548255 102.20122462545254 -31.59576830366166 31.656196221935314 -73.70444264713093 2.8985607614648354 -603.4926868249119 945.1334670965364 -58.48997571185664 37.60930732248535 -127.38049986905153 25.042945866639833 -22.505197997512635 12.185552904192424
3042 33462 0 0 0 413.39060968679973 102.20112534033356 -31.57622685372855 31.67577911878291 -73.72339431168524 2.898459188324313 -602.9348627709346 945.0448910378791 -58.49137678290442 37.60918591360642 -127.38049397068697 25.04282102151245 -22.506374945110956 12.352465701088517
3043 33473 0 0 0 414.59177437509237 102.20129999641924 -31.563376519167033 31.688051278060474 -73.73638125232941 2.8986431004580937 -604.1317181729629 946.572781029414 -58.5127274506556 37.60927806734655 -127.38036001424068 25.042914553558553 -22.52761017834011 12.205305038374089
3044 33484 0 0 0 415.3498033708132 102.20087999220385 -31.618517950246403 31.632448486779637 -73.6816248049202 2.898214785486956 -605.546074962854 947.2549152124836 -58.53576418858568 37.609554690233466 -127.38040622622509 25.043178245817657 -22.550896337750046 12.013728008692613
3045 33495 0 0 0 416.3206414889799 102.20145831260484 -31.579323069935207 31.670895374846886 -73.72047497183964 2.8988079056499445 -606.3766245772042 948.7219098836438 -58.55194757570764 37.609538890746656 -127.38019388948062 25.043177614109283 -22.56710542287992 11.995156070306786
3046 33506 0 0 0 416.8419884224532 102.20181207281209 -31.53689493477369 31.712938624335088 -73.76264571960749 2.8991742462025707 -607.2336024180955 949.7080827607675 -58.56180207171564 37.609467243636225 -127.38002448666047 25.04309301346152 -22.576770964890027 12.168721402190219
3047 33517 0 0 0 416.1623906953875 102.20137022109992 -31.51951304799597 31.730545282293978 -73.77953030245742 2.8987426655730957 -606.6851745737919 949.0278666177172 -58.54223310104936 37.60932896977428 -127.38005187798686 25.042967210696254 -22.557536453379726 12.446711976155388
3048 33528 0 0 0 416.22911927978106 102.20094908732521 -31.544668219303766 31.705410785803547 -73.75463893920059 2.898322774527466 -607.089476664125 949.0432718513894 -58.54953529208985 37.609420491559 -127.380104819453 25.04305233820329 -22.564732862202305 12.512188991827228
3049 33539 0 0 0 417.8571037197819 102.20093868621075 -31.55960656877748 31.6893697555909 -73.739627788483 2.8982989799249075 -608.9544777690423 950.9937383733248 -58.57670824221437 37.609652739429116 -127.37996905675901 25.043294829828355 -22.59188290537598 12.262744852829506
3050 33550 0 0 0 417.8476132016028 102.2008683294881 -31.586268030683975 31.662692407274537 -73.71313442490641 2.898223106289271 -609.3897710526089 950.8397546885761 -58.583694192135795 37.609747202001934 -127.3800283232404 25.043388584717665 -22.598651530362847 12.189753137026639
3051 33561 0 0 0 417.43204993026035 102.2012172784689 -31.563726084149888 31.685998124563408 -73.7364544394027 2.8985737369704667 -608.72941303967 950.3785172741495 -58.57200590676236 37.609622984465965 -127.38002111403759 25.043248298519188 -22.58703350188692 12.270449934099583
3052 33572 0 0 0 419.0323463178509 102.20126959515748 -31.55058111018506 31.698263007400374 -73.74968270290724 2.898635763235717 -610.5430868845784 952.4622543967439 -58.6047591510183 37.609752482691036 -127.3798243692813 25.0433749738615 -22.61974843353405 12.130140046792736
3053 33583 0 0 0 419.89458027120025 102.20141033351163 -31.55368767988434 31.694581367693402 -73.74652492357525 2.898787030626476 -611.623589282367 953.6507255790167 -58.61677716184127 37.60986557793548 -127.37973968574778 25.04348227743034 -22.63211779364315 12.112877031925473
3054 33594 0 0 0 420.26847083040735 102.20110213811306 -31.529030165240744 31.71895180216139 -73.77096380148895 2.8984650510845786 -612.2661604057787 954.2658269437595 -58.633382906279856 37.609813135806455 -127.37963280646348 25.04344717174957 -22.648132987252414 12.224902950481345
3055 33605 0 0 0 421.4919909161411 102.20127296789566 -31.504909366714255 31.742373896027342 -73.79508918090748 2.898655550152104 -613.3558834239822 956.0280596798256 -58.66130331320467 37.60986888481123 -127.3794408462013 25.043505735953726 -22.67576870543525 12.156813249392595
3056 33616 0 0 0 421.4150081964009 102.20095041687033 -31.51316296421085 31.73416234919865 -73.78696589272708 2.8983269749576457 -613.594980801081 955.8680524800625 -58.6623300324656 37.609890379977465 -127.37945326068191 25.043526339195452 -22.67710643899843 12.149196297313063
3057 33627 0 0 0 420.8583680116245 102.20139636537851 -31.546373208719068 31.70103044026359 -73.75354305861093 2.898769106722949 -613.504368138776 955.0455914094907 -58.64569504271121 37.60994885920881 -127.37957695057462 25.043586750533308 -22.660683319793765 12.24240450908999
3058 33638 0 0 0 422.4618320023076 102.20138845569008 -31.528233144759465 31.717760283279993 -73.77076884165409 2.898763134846137 -615.0148835390636 957.2206997530152 -58.67474360963182 37.61007793811627 -127.37937061671113 25.043718689413787 -22.689757948033414 12.081454972135518
3059 33649 0 0 0 422.8660922293374 102.2015639038101 -31.518517112768965 31.72711749058112 -73.78030651728282 2.898943855338293 -615.840070178153 957.6839471203284 -58.67799332698844 37.61009779965147 -127.3792961618454 25.04373901435722 -22.693317618959085 12.160103056850357
3060 33660 0 0 0 422.66642046426233 102.20133182030071 -31.524437276926044 31.721204644764995 -73.77407951423197 2.898702974794072 -615.59262612776 957.4588008418082 -58.675423509130326 37.61009293152199 -127.37935018527409 25.043738571340292 -22.691012537039835 12.256835535829568
3061 33671 0 0 0 421.7086289746845 102.20160807646897 -31.571677979161144 31.67475864108371 -73.72749469494843 2.898951851660984 -614.3391350644577 955.9947755922634 -58.664858965294826 37.61014878077552 -127.3795537957243 25.043762497921055 -22.680483722453214 12.090527866651886
3062 33682 0 0 0 421.6611176233164 102.20159869734621 -31.554058870632133 31.692578717225857 -73.74527745434426 2.898922097705423 -613.9257916693125 955.898896806985 -58.68083518407937 37.61009131841805 -127.37952326341683 25.043676955950474 -22.69621389980374 11.893406598093547
3063 33693 0 0 0 422.26067210129554 102.20153130697913 -31.53942344083046 31.70703991713586 -73.76038435333798 2.898867647114397 -614.9526264759209 956.8231880297304 -58.68903458237354 37.61011674025997 -127.37940877238854 25.043708229283478 -22.704334912078075 11.990146438271408
3064 33704 0 0 0 422.8251876298269 102.20097425967177 -31.51196073315423 31.734181980466513 -73.7877844472884 2.8983218637295813 -615.8663078162805 957.7925803927504 -58.70411249790668 37.61007773596924 -127.37928205141927 25.04369994607925 -22.718848415984866 12.220052327221806
3065 33715 0 0 0 423.7526892838992 102.20070377458103 -31.506227884536294 31.739533564874105 -73.79381214892122 2.8980604395315863 -617.1573371952184 958.9025911237568 -58.718725093679126 37.61013886231884 -127.37916570530548 25.04377904784635 -22.733857036732164 12.131616361783509
3066 33726 0 0 0 423.83428520548586 102.20105152501222 -31.50808104580428 31.737569639206235 -73.79168884822815 2.8984073271974604 -617.4371208068194 959.0033296521062 -58.70586222196826 37.6101361197277 -127.37917533481526 25.043787237659217 -22.720924856286114 12.24908495740602
3067 33737 0 0 0 424.22111124697057 102.2013901756322 -31.50224143478864 31.7431554090685 -73.7974377313819 2.8987483726433925 -618.1683185945984 959.6421795973258 -58.71507063967356 37.61015258567696 -127.37911781216854 25.043811239183615 -22.729744016272857 12.456241086246653
3068 33748 0 0 0 425.40442736096645 102.20144411279392 -31.518675138235864 31.725531820474856 -73.78020138598949 2.898807932197472 -619.8393076719028 961.1153837540388 -58.747410304453794 37.61034982838548 -127.37904081106149 25.04401880449613 -22.76229585126861 12.292450118911027
3069 33759 0 0 0 427.11912934103333 102.20094877061393 -31.481594293763536 31.761861707500596 -73.81761532692433 2.898321666505305 -621.485427319528 963.4720444155549 -58.779205760130964 37.61040455796809 -127.37876845784068 25.044065573487543 -22.79401101252042 12.13927491091277
3070 33770 0 0 0 425.9913569918363 102.20132002110253 -31.51429666300755 31.729787814425904 -73.78491249782228 2.8986935783609407 -619.7684374415389 961.9580603658569 -58.75163972133285 37.6104029325712 -127.378973348243 25.0440371092458 -22.76672260537227 12.048604465622438
3071 33781 0 0 0 427.3390831437413 102.20139689011889 -31.522559058296725 31.720623678345365 -73.77660462734826 2.898777656483894 -621.4594043298816 963.637196508908 -58.78413701108399 37.61058392998567 -127.37884343583502 25.044224751062828 -22.7990668134945 11.920543659888386
3072 33792 0 0 0 426.6280127476589 102.2014444575581 -31.566741264134897 31.67694808678691 -73.73279937526416 2.8988185250674077 -620.3540362967353 962.470613247653 -58.767430715236515 37.61065507912962 -127.37902607815658 25.044289625081674 -22.782226871297304 11.7646413516538
3073 33803 0 0 0 427.4331248888265 102.20121886506956 -31.574654548415683 31.668684363442672 -73.72510167386056 2.8985823487832065 -621.0475974566431 963.4219396162191 -58.783433072688055 37.61076372352592 -127.37896639995182 25.04439938840724 -22.798154491666267 11.548878691045775
3074 33814 0 0 0 428.3088293884024 102.20120640287392 -31.57934648756595 31.66382012310695 -73.72088151990005 2.898578106062197 -621.4090859960768 964.5055916683895 -58.803461548207494 37.610862155149874 -127.3789111318047 25.044485450837616 -22.81827390831255 11.361516236863503
3075 33825 0 0 0 430.45123771901063 102.20155443535927 -31.561504649985192 31.680394310460777 -73.73888511900073 2.898943189539318 -623.915436763627 967.3915231754203 -58.83807979719937 37.61105229295267 -127.3786249869254 25.0446807581949 -22.853013749302676 11.295914400874583
3076 33836 0 0 0 431.364648909595 102.20094745776214 -31.541043227137315 31.700107566908216 -73.7586680452474 2.8983165811446856 -624.6471075813396 968.7185396070233 -58.86609593791523 37.61107640532278 -127.37849760896707 25.04471226432852 -22.88104671460176 11.18527847930453
